ASV.ID	kingdom	phylum	class	order	family	genus	species	Confidence
aba5b4e7a8f977d92d79bded285fe33a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.9670577639988729
0e602d23b9195af7de9cb99deb64f455	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.9633116429527656
294cc3f9b93b7874b8ef01b4775ab546	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Eggerthella	lenta	0.8143608924298038
8b6bffd8a3929386b03d41a48f7dd409	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	dolichum	0.9999999999915872
29369e9d63c63a75ce8120c4e7d978c5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999999993538295
2f91e4134316326417447473f00303a5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.8850303922068066
770fe1c6baf3160e9b314445e3032c43	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		0.9931372698802088
9940f2ecbe41efc3372e18fb1900cab7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	0.9999993348736148
2c0a35db2e4287edbcb28f921b52f877	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999999999893866
c531bdf8d9838628fddf4b0e5b613829	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shigella	boydii	0.8668315953705265
08f873ed049829384cb2c15787481fa6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		0.9997646523764778
bde79438e3dfd11633a5d6cba61af39d	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus		0.9999970483999836
ff1c5a2bd063828fb9f3958e02e992b3	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Eggerthella	lenta	0.9997371688080487
f144bc44782a2d9bce21f1e1b758f6c0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9669433978729192
7de72199d88dd1df7b28e15fa90f48c7	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium		0.9999998480429726
679f9c9afe9599e4d217b46abd14978d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.9351624605531312
68de6885e6a6b36bfd403cafd70a050f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	0.9999815770005678
4b7373e91b6e02bce09f7bb213d12ebc	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella		0.9425451112760334
25d9d83f7deac4e233e8102662bc992b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9640423672648832
7dbad81583531d3dee6c16693f4fa933	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella		0.9999945110242844
6bb56d00b640e7deb25bbb0b4b436f7b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999999999526492
98f93d24e576c454925d10fd400feba9	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae	0.9995314927822104
17a1634316f89a4c90cc6a3ca79ba408	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	0.998653660599225
fb35b9282a608b24e8997485426c32f4	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium		0.9999999917573632
9d311ed5724fce5cf94ecb36bb064129	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ovatus	0.85704675950631
fc0c671db9be744a050c55bc77442b2b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		0.9993735033323344
03480872f8d6f540ffe7e9370d33bd39	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.999977031158784
4385fcfa3aea4702f3b58c39727baf4e	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			0.7002478314842578
3c9fac0e11736df08f99b39f051cd5ab	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	animalis	0.999819408337904
f0cf07c5b26f501c870487d660369827	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	parvula	0.8057186057324591
fc4ff388cd6263ed86e684643e248430	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9612070505698148
88383804c2e09810ae8035e9e6adaf6f	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	0.9991214633335312
3f858242e5dd820384dc495f2fe47c9b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.99999953059729
f0d5cb87767123f1908f6835068db65f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus		0.9965755159719728
b3ecc80c64010f94f53e9ab80cb0bf7d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	brevis	0.9999600322721236
f5a339e3e6a53e6da5f084243f3347d0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	formicilis	0.9524092208292688
34d441bcd6d642c9324f39296fc45e9c	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9999999999977246
b14d2f41a40254e760d2b57346b73e90	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella		0.9999994343382532
e4bcd20961fa30e94f9e2e93162a8df2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium		0.9821441447417266
e4449cdb8928b50e57b9360e5e539e6f	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium		0.9999999999496084
336274655e41e53f7406ab70c1408bd9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.9997946759194044
fb256225385f2737d60c340cad5add50	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	bromii	0.9999971738065204
7c1d00fa8d2a352d330411affe717dad	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			0.9923698857824812
f41e087e1e63c3637b1ab81525e91d5a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		0.907366927447858
ed61cdbb918d8b17603613ef5953fdf1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium	sordellii	0.7358604630840988
00f6b7a716f490e46396f670976cd66c	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	adolescentis	0.9645955366969422
d7ee966b9540b5646d5e3288562dff13	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	0.999979772991839
ed6c27755a0efce1de4a11d106472528	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.9993579186150408
d55681c7a0a0d41a74b3a4348e2b0562	Bacteria	Firmicutes	Clostridia	Clostridiales				0.99968371405126355
7f002595efd2994fb7252b28a54e899f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	producta	0.9961966704164178
2be1b03a776bfb5b55c722320694d2ee	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera		0.999909946658597
466540985438291ff960a9a1d6ebe6db	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	dolichum	0.9999999999921272
ea0af25ab5a1e0cf2cf9b8f057cdd0bd	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	biforme	0.9999999999932784
860af2311cd71b7ec17cbf7ac93c30a8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella		0.7148164414427904
d43e4df75d3e82e46743e524eb168dda	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus		0.9903024083391009
c281b841ef00af4d50df2bd345afa0a1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus		0.9966069597727558
108565690d20700e5ba155055db79dc2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas		0.99999999806127
e8c1d028f6526394f6285bd979346863	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera		0.9998608986956816
0ecfaae7a48428347631ca670a08d603	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	0.9999394100275388
7b38629f309eedd3aff27e94dd89e7be	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.8349658445519014
4366f2aab065fb1019834f1508c00a82	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	0.9999999999992042
16be91e7b93d4ede6a551d327c8644f8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter		0.8286832083603366
bdb42e1b50c31d1ab80dc0052970e551	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999999997665232
6b7d83ab9232a7e95a1cf5c6e2712f62	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus		0.9999999257259474
9c5972473946b4661a336da0b1e42c3b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter		0.8012732047593429
953de6d42fe51a36a9a6f4f4a748cf5c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	0.9999996947988348
ffcbd586cc3636e81b94633d97b5f7f5	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus		0.999755524477596
1ac4220d3cb798f732fc9031a5a66e02	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium		0.9945920630536528
9c445bc4c73d9e3797c5bb40e3bab259	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	paralimentarius	0.9999999385526072
ffdf0d17e82d22990b794e97ebe06d01	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.9835851778977356
c0fde77d6524bf9e6aed96368b6577bc	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella		0.9709831352655092
f9f54db9f9f2faa9d7d31da569466260	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.8399567744252362
4c29c841eadfaeaff0da0712e7d8a82f	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces		0.9980187931885772
971f358656f8c2e17a9d1b172ea953fa	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella		0.9999998134766944
49a234d223fb4cf8c6b844d23c300fe5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.7039195160628903
5c9f229d9796959dfc8dad05616f22b1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Eggerthella	lenta	0.9999070680530232
732ab8418caa66f35e9683c3bf3da791	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus		0.9945124659576554
54a61b342f10f20a566ac295421b2e92	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.9999927502596117
03688da038094dc92e6e90c8f8cbae21	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera		0.9998230363972298
8aeac7c57aab2454b02f4202ebc041a1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	butyricum	0.999962738097138
f09649ef0cd87669bcf1c8ac8e796353	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9504475456722336
672af60f88a8b79744aea4f488e9387d	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister		0.999999999999858
af1a75782c004b25a1457368489e0eed	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.9994035942017528
73ab9cedf098bdded0ee5a2b733175e4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.999999980844102
9ff5f0922c52c2476dc9173a0a9bb40c	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	SMB53		0.8864545145682061
4ddcfd6d3e9ffa980a7d87098c8e4787	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	zeae	0.9999990400557752
ed6a08344b7ffc3e887f2e3fec0cf79f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.9999886054561702
0949cc7dda51742725b0e2bd9e2661c3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus		0.9674138725298946
97ba0f6768afedf9ee9911033bda89f1	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	dispar	0.962717406335966
049429bd22ba5b3c7490749fd4462260	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	0.8140191726200815
191ff2f57b21e7c104b54e752cc53f5f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	0.9999960631073084
83b33d50596815c22a8a5a90fc151647	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	formicilis	0.7894499004438202
8c981faec766314c95d5430ea622f9e1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.9996932858725808
be95611057338b6bd50a520ab528cb7f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.9770549360965984
7725775d0b2acf8ea9458f4c7f130679	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus		0.9997583763481908
75b39e02e0b886d8df8d087b5d9a1a0e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ovatus	0.9999747977444692
712764c884921098bf09d516abb60a80	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	mucosae	0.9999973029161701
1011e66c95a467d5971e26100f2a8fe5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ovatus	0.7407460264085871
aab4925d0b589e55308b7755b7945bda	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter		0.849957499772215
84b2f56b09c8a3983f4551e2e07db7b7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	ruminis	0.9999999901836104
0eb38321f32cac3851d68d78e0d97a6c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	producta	0.9987893103491692
b55f9e5d64244f5270409a19400d2c16	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9974298040813578
68b1517a6497b9e5d2bd696ab83a9bd0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.7446901805470915
97f1546ae6e9c4f47db5e4585bd5f909	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999999997554428
deb6e55acf63244c8e399f35e449cc5c	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella		0.9999996323592876
815b9e1a3c94699c4b90bdd3a9885523	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	dispar	0.8866270082015644
128bb41d4d0805108637a599536e654c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	faecis	0.7891097573609186
bee3b3b2a27e82c49899d19e5819afa0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	caccae	0.9999138037266816
11248d37a87be79a8e15d58924c03bba	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	anaerobius	0.9983054293376348
1293f51d852f025cda7c6d62fe7ab60c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.9999957047761701
7ca250a4984c564667662b1e83872454	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	cecorum	0.9988005439587756
70b3a885c78e0f601801a8bcfdbbddfd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.9996705555255636
16e44a5a031957a3c71b3a42466cd60b	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella		0.9999998976426576
10aca0bf73fa33f395fe538597c44655	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9921892152237748
a1e20c5a422164336cf49371ef587d16	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	mucilaginosa	0.9990752035527706
7ba0330a7e4f53893b11667faf8405a7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		0.9999967046247504
73f8fa20ff6e54293c06fdb752447f7a	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas		0.9999999200257468
ec6f1818bb6bef2e9ba91ff37fc3c226	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter		0.8360653934464607
9eb4cb666c854fcce03c5fc158a48ac6	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus		0.8083297938558102
dd128ae0a36459c4cec55b3d6d6f7d53	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera		0.9999999999557191
db2355fbd112881d0f15b75bcf4902b2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.9173066093320628
915a023e00b663f4944183ddb2596a2e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		0.9999999997510896
646e35c96070dba2f6d17c33f40d83bc	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	dolichum	0.9999999999932924
8d1f011a9b6daf253da93cd99d647553	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	parvula	0.7349496979794276
b7dd2fde9bba79feb6be8b5cd31fdd7f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.997060211468444
5bd1f9da91db55e2850054cd71cec386	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae			0.7544440871261748
6f5751a9e2ee8b0adb3cc474760bc8b0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	longicatena	0.8675933282968755
c462a9eb2f5af5e709fd2154d6a0ab38	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9999143422941617
8e100416237c7152559ed0111d0bb955	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	formicilis	0.8895638657784642
b479635407126921ad421a3424d12443	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9987553418307782
1000691531e244bd96bd0ae45c9d9e5f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.9743964148166836
61b97afe80b0c08809017e7b1d14d900	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas		0.9999999759525908
4f33fb33b1c3ff8058e7e556ba45430d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.9999998072238716
7c70433351dda67200a288760bdc032e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.9886164167392224
f0d082c4be2389359cabc4fc9908d678	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	biforme	0.9999999999976836
9cf2ef4449d5a43b9d87499af572792a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		0.8738654785329854
2f2090f0c9b6cb77f9984bfe13ffd6ad	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		0.9934188718022586
11c079ff4b8f3b7839133e4d83f683fb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium		0.9999999999582913
f2913d78d7831f070d9c32cd50582556	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera		0.9999999999795364
b86075d6faf0667f81da84c0ab879e24	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella		0.7902466012620988
0e2ad11f0799b3b7b14b18e3649f2806	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.9997864531940844
05011653958c263725fd84ef6523c2ee	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.8520441025941945
4f0bddeba313fa994a59086bd3df3a93	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia		0.9998911695817948
0bd1086e957f401a83251507de58b00a	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae			0.9983061551094496
a29276f6f6361c14b2db69b3bfe9452c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.8602810319042082
d91ad75404495c90f91d99377bce5519	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	0.8488390173389535
0b3b6468c70b672ef022b172d1533663	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999999999918476
e2b74d0161f949792771d11a55a237fe	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			0.7929339195324463
3e04a2b14fd5741824ea55265c30358c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	zeae	0.9999975279650216
ce6401e1814297b3e8e366ba78c6f0a4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.9919984561440652
e29c07f205f42f295a6509d3c9a83fbd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	producta	0.9942987752082416
9d1ce7970af048561791ccdefc05b3cd	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella		0.9999999999977548
1ce763fd7c48209577d5f4d36266ad2c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		0.9924199285337308
d5d9e1c66647a19c364edd76d1c47a0a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	mucosae	0.9999943827154172
fd6b67f9c75004217965c0ed5d260960	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas		0.9999999985680574
e1636ed570ed81d82479d38d30026666	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.9810136008669268
50befc1b124593ff8c419e4502d1b966	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera		0.9999999999839416
5a0d2cd9eaae52fc8cfb8de99754c86f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	hathewayi	0.9995425597102472
d0345f7abecf89c4535ff290eac78f0b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.8158453043326852
ed9037b41c0bd4df3b9a60942f25f276	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.95750643403381
b25fe4d8747d2ebe4452ed9954a72943	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		0.9999981777931002
a0604f29c2199580e9964df7a12b62bc	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.8825073419379362
